inst,family,spec,n_tr,tr_r,tr_wr,tr_pf,tr_dd,segs,seg_ok,te_n,te_r,te_pf
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tpopp|x10,96,-26.65,35.42,0.54,33.03,-5.7 / -8.1 / -12.2,False,27,-7.7,0.5
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tpopp|x11,96,-33.16,31.25,0.45,39.58,-7.7 / -11.2 / -13.8,False,27,-6.9,0.53
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.5|x10,96,-28.55,42.71,0.38,30.05,-9.8 / -5.3 / -12.9,False,27,-0.35,0.94
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.5|x11,96,-28.61,41.67,0.38,29.52,-10.2 / -4.6 / -13.5,False,27,-2.37,0.68
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.75|x10,96,-27.61,39.58,0.43,30.6,-8.4 / -5.3 / -13.4,False,27,-3.33,0.56
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.75|x11,96,-28.76,36.46,0.41,30.71,-9.6 / -5.4 / -13.5,False,27,-4.99,0.47
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tpopp|x10,96,-23.81,38.54,0.49,28.58,-4.7 / -5.5 / -13.1,False,27,-2.36,0.69
GOLD,B_london,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tpopp|x11,96,-27.96,34.38,0.41,31.57,-5.9 / -7.2 / -14.5,False,27,-2.81,0.66
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.5|x10,313,18.97,72.84,1.23,7.41,+4.0 / +5.5 / +9.0,True,100,21.13,2.26
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.5|x11,313,17.91,72.84,1.21,7.41,+4.5 / +4.1 / +8.8,True,100,21.93,2.29
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.75|x10,313,30.72,63.58,1.29,10.92,+2.7 / +11.2 / +17.2,True,100,28.74,2.39
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.75|x11,313,30.74,64.54,1.28,9.75,+4.2 / +9.3 / +17.5,True,100,29.19,2.32
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tpopp|x10,313,-37.29,40.26,0.77,46.59,-8.9 / -16.7 / -11.3,False,100,4.45,1.13
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tpopp|x11,313,-46.51,36.74,0.74,55.3,-7.5 / -22.7 / -16.1,False,100,-0.03,1.0
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.5|x10,313,24.2,69.01,1.33,7.68,+2.9 / +5.2 / +16.4,True,100,18.94,2.26
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.5|x11,313,24.47,71.57,1.32,7.35,+3.0 / +5.6 / +16.0,True,100,19.42,2.23
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.75|x10,313,10.75,55.91,1.11,12.51,-2.7 / +6.3 / +7.5,False,100,5.23,1.22
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.75|x11,313,8.77,58.79,1.08,11.73,-1.2 / +5.1 / +5.0,False,100,4.46,1.17
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tpopp|x10,313,-30.03,44.73,0.75,36.83,-5.4 / -14.5 / -9.8,False,100,2.89,1.12
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tpopp|x11,313,-39.51,43.13,0.71,45.8,-6.9 / -16.8 / -15.6,False,100,1.02,1.04
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.5|x10,262,23.06,75.19,1.36,8.75,+5.9 / +8.2 / +8.4,True,81,18.43,2.46
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.5|x11,262,21.35,74.81,1.32,8.81,+5.6 / +7.4 / +7.9,True,81,17.68,2.31
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.75|x10,262,25.22,63.36,1.29,9.86,+8.9 / +1.9 / +13.7,True,81,20.98,2.18
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.75|x11,262,22.45,63.74,1.24,10.24,+8.6 / +0.0 / +13.0,True,81,22.76,2.23
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tpopp|x10,262,-45.94,38.17,0.67,56.77,-18.1 / -13.4 / -14.4,False,81,4.17,1.16
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tpopp|x11,262,-58.16,34.73,0.63,66.97,-18.6 / -20.4 / -19.2,False,81,5.34,1.18
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.5|x10,262,20.06,68.7,1.33,7.55,+3.6 / +4.1 / +11.8,True,81,15.27,2.26
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.5|x11,262,19.5,70.61,1.3,6.91,+3.0 / +5.0 / +11.0,True,81,16.68,2.34
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.75|x10,262,-2.03,53.05,0.98,14.62,-5.1 / -1.8 / +5.0,False,81,8.05,1.48
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.75|x11,262,-3.21,54.96,0.97,13.65,-4.5 / -1.4 / +2.7,False,81,8.29,1.47
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tpopp|x10,262,-37.36,41.98,0.64,44.04,-15.4 / -11.9 / -10.0,False,81,2.32,1.12
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tpopp|x11,262,-46.45,40.84,0.61,51.96,-18.5 / -12.8 / -15.1,False,81,4.47,1.22
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.5|x10,221,27.01,75.57,1.57,3.51,+4.5 / +6.9 / +15.1,True,64,13.17,2.15
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.5|x11,221,25.24,76.92,1.5,3.51,+3.1 / +6.6 / +15.1,True,64,13.81,2.23
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.75|x10,221,39.8,67.42,1.64,4.26,+8.9 / +9.2 / +21.0,True,64,16.9,2.12
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.75|x11,221,34.85,67.87,1.52,5.52,+7.2 / +7.5 / +19.4,True,64,19.15,2.33
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tpopp|x10,221,-36.31,37.56,0.68,42.6,-15.7 / -11.2 / -9.3,False,64,4.23,1.2
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tpopp|x11,221,-50.32,33.48,0.62,55.66,-20.9 / -16.7 / -12.5,False,64,3.67,1.17
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.5|x10,221,25.38,71.49,1.55,3.85,+4.6 / +8.9 / +11.4,True,64,11.21,2.01
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.5|x11,221,22.9,72.85,1.46,4.74,+3.3 / +8.6 / +10.6,True,64,12.27,2.11
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.75|x10,221,11.75,57.47,1.18,11.97,-2.2 / +0.4 / +12.8,False,64,8.57,1.65
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.75|x11,221,7.12,57.01,1.09,13.48,-5.1 / -0.6 / +12.1,False,64,10.98,1.82
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tpopp|x10,221,-36.27,41.18,0.6,40.08,-16.4 / -9.8 / -10.0,False,64,1.23,1.08
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tpopp|x11,221,-41.6,38.01,0.59,44.82,-19.8 / -11.9 / -9.8,False,64,1.61,1.1
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,126,-40.09,45.24,0.39,41.93,-8.5 / -10.6 / -21.5,False,44,2.55,1.25
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,126,-37.34,47.62,0.4,38.67,-8.9 / -7.4 / -20.6,False,44,0.97,1.08
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,126,-32.98,42.06,0.52,36.02,-3.8 / -8.4 / -21.5,False,44,-2.01,0.87
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,126,-30.48,44.44,0.54,32.55,-4.0 / -4.7 / -21.3,False,44,-3.72,0.78
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,126,-29.54,35.71,0.6,35.36,-2.1 / -9.9 / -19.1,False,44,3.76,1.23
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,126,-28.88,38.89,0.59,32.62,-0.0 / -9.3 / -19.0,False,44,-2.71,0.85
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,126,-25.34,46.83,0.51,27.36,-2.3 / -6.3 / -17.3,False,44,-1.77,0.84
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,126,-20.77,50.0,0.56,22.2,-0.2 / -3.4 / -16.9,False,44,-4.85,0.64
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,126,-27.09,40.48,0.52,30.36,-4.2 / -6.3 / -17.4,False,44,-1.3,0.89
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,126,-22.41,44.44,0.56,24.26,-1.8 / -3.6 / -16.7,False,44,-3.79,0.74
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,126,-26.66,38.89,0.54,30.54,-3.8 / -6.3 / -17.5,False,44,0.24,1.02
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x11,126,-22.26,42.86,0.57,24.45,-0.5 / -6.1 / -15.4,False,44,-4.2,0.7
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.5|x10,71,-29.57,40.85,0.3,30.97,-12.2 / -7.5 / -10.3,False,21,-2.1,0.7
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.5|x11,71,-29.04,39.44,0.29,29.47,-11.8 / -7.2 / -9.5,False,21,-2.76,0.64
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.75|x10,71,-28.69,35.21,0.36,30.11,-10.5 / -6.1 / -12.8,False,21,-1.35,0.83
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.75|x11,71,-28.61,33.8,0.36,29.29,-9.8 / -5.5 / -12.8,False,21,-1.64,0.78
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tpopp|x10,71,-27.16,29.58,0.42,29.46,-8.6 / -7.3 / -12.7,False,21,1.33,1.17
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tpopp|x11,71,-30.86,26.76,0.33,31.7,-7.9 / -9.2 / -13.3,False,21,0.67,1.09
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.5|x10,71,-23.7,39.44,0.34,24.8,-8.0 / -3.7 / -12.5,False,21,0.41,1.09
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.5|x11,71,-24.12,36.62,0.32,24.57,-7.0 / -3.7 / -13.1,False,21,-2.2,0.64
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.75|x10,71,-24.14,35.21,0.36,25.99,-7.1 / -4.5 / -13.3,False,21,-0.61,0.89
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.75|x11,71,-25.44,30.99,0.32,26.14,-6.2 / -5.4 / -13.4,False,21,-2.85,0.6
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tpopp|x10,71,-24.12,32.39,0.37,26.2,-6.0 / -6.4 / -12.8,False,21,0.7,1.13
GOLD,B_london,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tpopp|x11,71,-26.62,28.17,0.29,27.18,-5.4 / -7.5 / -13.4,False,21,-0.66,0.89
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.5|x17,352,64.65,81.53,1.95,7.42,+6.3 / +27.0 / +30.9,True,134,16.61,1.51
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.5|x19,352,64.65,81.53,1.95,7.42,+6.3 / +27.0 / +30.9,True,134,16.61,1.51
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.75|x17,352,109.68,76.99,2.32,7.27,+17.3 / +47.3 / +44.4,True,134,30.84,1.8
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.75|x19,352,109.31,76.99,2.31,7.27,+17.3 / +46.5 / +44.9,True,134,31.19,1.81
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp1.0|x17,352,126.52,69.89,2.17,5.79,+29.3 / +50.2 / +46.0,True,134,42.59,1.96
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp1.0|x19,352,126.46,69.89,2.15,5.79,+29.3 / +49.9 / +46.4,True,134,43.84,2.0
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.5|x17,352,81.58,83.24,2.43,4.99,+15.7 / +33.8 / +31.6,True,134,27.59,2.1
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.5|x19,352,82.67,83.81,2.45,4.99,+15.7 / +34.5 / +32.0,True,134,27.88,2.11
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.75|x17,352,82.25,71.02,1.86,4.78,+19.3 / +31.9 / +30.3,True,134,33.21,1.94
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.75|x19,352,83.06,71.88,1.86,4.78,+19.2 / +32.6 / +30.5,True,134,34.73,1.99
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp1.0|x17,352,37.19,55.4,1.27,8.73,+7.9 / +14.6 / +14.2,True,134,14.2,1.27
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp1.0|x19,352,39.08,55.68,1.28,8.47,+6.8 / +16.9 / +14.7,True,134,15.36,1.29
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.5|x17,307,61.24,82.41,2.1,3.86,+8.5 / +23.0 / +29.3,True,122,21.33,1.84
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.5|x19,307,61.81,82.74,2.12,3.86,+8.5 / +23.0 / +29.9,True,122,21.33,1.84
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.75|x17,307,112.92,80.13,2.82,3.19,+26.0 / +39.3 / +47.0,True,122,43.83,2.66
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.75|x19,307,113.06,80.46,2.81,3.19,+26.0 / +39.3 / +47.1,True,122,43.83,2.66
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp1.0|x17,307,133.57,73.29,2.62,4.24,+33.5 / +53.9 / +45.2,True,122,58.59,2.92
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp1.0|x19,307,134.92,74.27,2.64,3.79,+34.1 / +54.0 / +45.8,True,122,58.49,2.92
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.5|tp0.5|x17,307,85.93,86.64,3.17,3.09,+23.6 / +27.3 / +34.5,True,122,34.41,3.05
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.5|tp0.5|x19,307,85.81,86.97,3.12,3.09,+24.1 / +27.3 / +33.9,True,122,34.47,3.06
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.5|tp0.75|x17,307,91.23,74.59,2.28,3.83,+25.1 / +30.2 / +35.4,True,122,43.55,2.76
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.5|tp0.75|x19,307,91.18,75.24,2.26,4.03,+25.9 / +30.1 / +34.5,True,122,44.31,2.78
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.5|tp1.0|x17,307,69.28,61.89,1.69,5.62,+24.4 / +24.4 / +19.9,True,122,27.29,1.67
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.5|tp1.0|x19,307,66.49,62.54,1.64,5.52,+23.7 / +23.5 / +18.5,True,122,29.26,1.72
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.5|x17,173,-35.0,55.49,0.55,36.38,-10.2 / -15.5 / -9.8,False,64,-2.19,0.9
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.5|x19,173,-33.78,56.07,0.56,35.16,-10.2 / -15.4 / -8.6,False,64,-2.14,0.9
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.75|x17,173,-32.92,49.13,0.63,35.06,-11.0 / -8.9 / -13.8,False,64,1.53,1.06
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.75|x19,173,-31.49,49.13,0.65,33.63,-11.6 / -9.0 / -11.7,False,64,1.7,1.07
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.0|tp1.0|x17,173,-30.96,45.09,0.67,33.84,-8.0 / -9.2 / -14.8,False,64,-0.23,0.99
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.0|tp1.0|x19,173,-30.81,43.93,0.68,33.7,-10.6 / -9.2 / -12.0,False,64,-0.59,0.98
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.5|x17,173,-10.47,61.85,0.82,11.9,-8.7 / +4.6 / -6.8,False,64,2.08,1.12
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.5|x19,173,-11.34,62.43,0.81,12.76,-9.5 / +4.3 / -6.7,False,64,2.52,1.14
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.75|x17,173,-11.0,54.91,0.83,13.18,-6.1 / +3.2 / -8.9,False,64,0.88,1.04
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.75|x19,173,-11.61,54.34,0.83,13.79,-8.5 / +3.6 / -7.5,False,64,0.94,1.04
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.5|tp1.0|x17,173,-8.7,50.87,0.87,10.37,-4.0 / +2.5 / -8.2,False,64,1.82,1.09
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.25|a10|m1.5|tp1.0|x19,173,-10.57,50.29,0.86,11.5,-6.7 / +2.0 / -6.8,False,64,3.42,1.15
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.5|x17,112,-26.09,53.57,0.51,27.03,-11.7 / -6.4 / -8.5,False,51,-1.93,0.89
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.5|x19,112,-25.38,53.57,0.52,26.32,-11.6 / -6.6 / -7.7,False,51,-1.35,0.92
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.75|x17,112,-18.84,50.0,0.67,20.29,-9.2 / -1.6 / -8.9,False,51,0.3,1.02
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.75|x19,112,-19.32,49.11,0.66,20.76,-9.7 / -1.9 / -8.5,False,51,1.49,1.08
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.0|tp1.0|x17,112,-14.17,47.32,0.76,16.11,-7.5 / -2.0 / -5.7,False,51,-1.15,0.95
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.0|tp1.0|x19,112,-15.48,45.54,0.74,17.42,-8.0 / -3.8 / -4.7,False,51,-1.16,0.95
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.5|x17,112,3.31,67.86,1.11,7.39,-4.0 / +7.0 / -0.2,False,51,-1.09,0.93
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.5|x19,112,1.08,66.96,1.03,6.85,-4.1 / +6.7 / -2.1,False,51,-0.46,0.97
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.75|x17,112,3.76,59.82,1.11,8.19,-2.7 / +6.3 / -0.6,False,51,-0.47,0.97
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.75|x19,112,1.17,57.14,1.03,7.73,-3.4 / +5.3 / -1.5,False,51,-0.72,0.96
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.5|tp1.0|x17,112,2.27,54.46,1.06,7.63,-2.6 / +5.4 / -1.5,False,51,2.05,1.12
GOLD,C_ny,C_ny_rev|ref07-12o0|act12-15|rev_cf|b0.5|a10|m1.5|tp1.0|x19,112,-1.31,50.0,0.97,7.45,-4.3 / +5.0 / -3.0,False,51,2.74,1.15
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.0|tp0.5|x17,378,45.67,76.98,1.51,5.52,+15.3 / +15.1 / +14.8,True,144,6.03,1.14
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.0|tp0.5|x19,378,45.7,76.98,1.51,5.52,+15.3 / +15.1 / +14.8,True,144,6.57,1.15
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.0|tp0.75|x17,378,87.56,71.96,1.83,6.05,+30.2 / +38.2 / +18.5,True,144,21.08,1.44
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.0|tp0.75|x19,378,86.74,71.96,1.81,6.05,+30.0 / +37.6 / +18.5,True,144,22.9,1.48
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.0|tp1.0|x17,378,98.74,64.29,1.75,7.8,+42.3 / +43.3 / +12.1,True,144,29.46,1.54
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.0|tp1.0|x19,378,95.45,64.02,1.7,7.8,+41.9 / +41.3 / +11.3,True,144,31.05,1.56
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.5|tp0.5|x17,378,76.26,80.16,2.15,4.83,+21.4 / +32.5 / +21.8,True,144,27.28,1.98
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.5|tp0.5|x19,378,77.08,80.95,2.13,4.83,+21.2 / +33.0 / +22.4,True,144,28.87,2.05
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.5|tp0.75|x17,378,72.15,66.93,1.71,4.48,+31.7 / +22.8 / +16.9,True,144,30.69,1.8
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.5|tp0.75|x19,378,70.78,67.99,1.67,5.0,+31.0 / +22.6 / +16.4,True,144,32.83,1.88
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.5|tp1.0|x17,378,33.02,55.29,1.24,10.14,+15.7 / +9.2 / +7.7,True,144,11.1,1.21
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.25|a10|m1.5|tp1.0|x19,378,32.04,55.29,1.23,9.95,+13.8 / +10.4 / +7.1,True,144,14.32,1.27
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.5|a10|m1.0|tp0.5|x17,333,48.66,78.68,1.67,5.76,+15.9 / +15.4 / +16.8,True,135,15.74,1.47
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.5|a10|m1.0|tp0.5|x19,333,49.24,78.98,1.68,5.76,+15.9 / +15.4 / +17.4,True,135,15.74,1.47
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.5|a10|m1.0|tp0.75|x17,333,91.49,75.08,2.08,5.4,+28.7 / +34.3 / +27.8,True,135,35.28,1.96
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.5|a10|m1.0|tp0.75|x19,333,91.29,74.77,2.06,5.4,+28.9 / +33.7 / +28.0,True,135,35.99,1.98
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.5|a10|m1.0|tp1.0|x17,333,100.35,66.97,1.93,7.76,+34.6 / +41.2 / +23.5,True,135,49.6,2.22
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-16|rev|b0.5|a10|m1.0|tp1.0|x19,333,100.76,66.97,1.92,8.59,+35.2 / +40.8 / +23.8,True,135,51.4,2.26
